split,instance_id,caption,image_path,mapped_class,class_label,attributes,color,material,condition,size
train,TEAM10_EAR_G_1,blue plastic earphones in new condition and medium size,pooled_images/team10_electronics_accessories_earphones_076.jpg,earphones,earphones,color:blue;material:plastic;condition:new;size:medium,blue,plastic,new,medium
val,TEAM10_EAR_H_1,white earphones in new condition and small size,pooled_images/team10_electronics_accessories_earphones_077.jpg,earphones,earphones,color:white;material:plastic;condition:new;size:small,white,plastic,new,small
train,TEAM10_EAR_H_2,white plastic earphones in small size,pooled_images/team10_electronics_accessories_earphones_078.jpg,earphones,earphones,color:white;material:plastic;condition:new;size:small,white,plastic,new,small
train,TEAM10_EAR_H_3,white plastic earphones in new condition,pooled_images/team10_electronics_accessories_earphones_079.jpg,earphones,earphones,color:white;material:plastic;condition:new;size:small,white,plastic,new,small
val,TEAM10_EAR_I_1,blue plastic earphones in new condition and medium size,pooled_images/team10_electronics_accessories_earphones_080.jpg,earphones,earphones,color:blue;material:plastic;condition:new;size:medium,blue,plastic,new,medium
train,TEAM10_EAR_J_1,green plastic earphones in new condition,pooled_images/team10_electronics_accessories_earphones_081.jpg,earphones,earphones,color:green;material:plastic;condition:used;size:medium,green,plastic,used,medium
train,TEAM10_EAR_K_1,white plastic earphones in new condition,pooled_images/team10_electronics_accessories_earphones_082.jpg,earphones,earphones,color:white;material:plastic;condition:new;size:small,white,plastic,new,small
train,TEAM10_EAR_K_2,white plastic earphones in new condition and small size,pooled_images/team10_electronics_accessories_earphones_083.jpg,earphones,earphones,color:white;material:plastic;condition:new;size:small,white,plastic,new,small
train,TEAM10_EAR_K_3,white plastic earphones in small size,pooled_images/team10_electronics_accessories_earphones_084.jpg,earphones,earphones,color:white;material:plastic;condition:new;size:small,white,plastic,new,small
train,TEAM10_EAR_L_1,orange plastic earphones in new condition,pooled_images/team10_electronics_accessories_earphones_085.jpg,earphones,earphones,color:orange;material:plastic;condition:new;size:medium,orange,plastic,new,medium
train,TEAM10_EAR_M_1,black plastic earphones in used condition and small size,pooled_images/team10_electronics_accessories_earphones_086.jpg,earphones,earphones,color:black;material:plastic;condition:used;size:small,black,plastic,used,small
train,TEAM10_EAR_M_2,black plastic earphones in used condition,pooled_images/team10_electronics_accessories_earphones_087.jpg,earphones,earphones,color:black;material:plastic;condition:used;size:small,black,plastic,used,small
train,TEAM10_EAR_N_1,black plastic earphones in new condition and medium size,pooled_images/team10_electronics_accessories_earphones_088.jpg,earphones,earphones,color:black;material:plastic;condition:new;size:medium,black,plastic,new,medium
train,TEAM10_EAR_O_1,black plastic earphones in used condition and small size,pooled_images/team10_electronics_accessories_earphones_089.jpg,earphones,earphones,color:black;material:plastic;condition:used;size:small,black,plastic,used,small
val,TEAM10_EAR_O_2,black plastic earphones in used condition,pooled_images/team10_electronics_accessories_earphones_090.jpg,earphones,earphones,color:black;material:plastic;condition:used;size:small,black,plastic,used,small
train,TEAM10_EAR_P_1,white plastic earphones in used condition and medium size,pooled_images/team10_electronics_accessories_earphones_091.jpg,earphones,earphones,color:white;material:plastic;condition:used;size:medium,white,plastic,used,medium
train,TEAM10_EAR_Q_1,black plastic earphones in used condition and medium size,pooled_images/team10_electronics_accessories_earphones_092.jpg,earphones,earphones,color:black;material:plastic;condition:used;size:medium,black,plastic,used,medium
train,TEAM10_EAR_R_1,blue plastic earphones in used condition and small size,pooled_images/team10_electronics_accessories_earphones_093.jpg,earphones,earphones,color:blue;material:plastic;condition:used;size:small,blue,plastic,used,small
train,TEAM10_EAR_R_2,blue plastic earphones in used condition,pooled_images/team10_electronics_accessories_earphones_094.jpg,earphones,earphones,color:blue;material:plastic;condition:used;size:small,blue,plastic,used,small
train,TEAM10_EAR_R_3,blue plastic earphones in small size,pooled_images/team10_electronics_accessories_earphones_095.jpg,earphones,earphones,color:blue;material:plastic;condition:used;size:small,blue,plastic,used,small
train,TEAM10_EAR_R_4,blue earphones in used condition and small size,pooled_images/team10_electronics_accessories_earphones_096.jpg,earphones,earphones,color:blue;material:plastic;condition:used;size:small,blue,plastic,used,small
val,TEAM10_EAR_S_1,black plastic earphones in used condition and small size,pooled_images/team10_electronics_accessories_earphones_097.jpg,earphones,earphones,color:black;material:plastic;condition:used;size:small,black,plastic,used,small
train,TEAM10_EAR_T_1,black plastic earphones in used condition,pooled_images/team10_electronics_accessories_earphones_098.jpg,earphones,earphones,color:black;material:plastic;condition:used;size:small,black,plastic,used,small
val,TEAM10_EAR_T_2,black plastic earphones in small size,pooled_images/team10_electronics_accessories_earphones_099.jpg,earphones,earphones,color:black;material:plastic;condition:used;size:small,black,plastic,used,small
train,TEAM10_EAR_U_1,blue plastic earphones in new condition and small size,pooled_images/team10_electronics_accessories_earphones_100.jpg,earphones,earphones,color:blue;material:plastic;condition:new;size:small,blue,plastic,new,small
train,TEAM10_EAR_U_2,blue plastic earphones in small size,pooled_images/team10_electronics_accessories_earphones_101.jpg,earphones,earphones,color:blue;material:plastic;condition:new;size:small,blue,plastic,new,small
train,TEAM10_EAR_V_1,black plastic earphones in used condition and small size,pooled_images/team10_electronics_accessories_earphones_102.jpg,earphones,earphones,color:black;material:plastic;condition:used;size:small,black,plastic,used,small
val,TEAM10_EAR_V_2,black plastic earphones in used condition and small size,pooled_images/team10_electronics_accessories_earphones_103.jpg,earphones,earphones,color:black;material:plastic;condition:used;size:small,black,plastic,used,small
train,TEAM10_EAR_W_1,green plastic earphones in new condition and small size,pooled_images/team10_electronics_accessories_earphones_104.jpg,earphones,earphones,color:green;material:plastic;condition:new;size:small,green,plastic,new,small
train,TEAM10_EAR_W_2,green plastic earphones in small size,pooled_images/team10_electronics_accessories_earphones_105.jpg,earphones,earphones,color:green;material:plastic;condition:new;size:small,green,plastic,new,small
train,TEAM10_EAR_X_1,brown plastic earphones in new condition and small size,pooled_images/team10_electronics_accessories_earphones_106.jpg,earphones,earphones,color:brown;material:plastic;condition:new;size:small,brown,plastic,new,small
train,TEAM10_EAR_X_2,brown plastic earphones in small size,pooled_images/team10_electronics_accessories_earphones_107.jpg,earphones,earphones,color:brown;material:plastic;condition:new;size:small,brown,plastic,new,small
train,TEAM10_EAR_Y_1,blue plastic earphones in new condition,pooled_images/team10_electronics_accessories_earphones_108.jpg,earphones,earphones,color:blue;material:plastic;condition:new;size:small,blue,plastic,new,small
train,TEAM10_EAR_Z_1,blue plastic earphones in new condition and medium size,pooled_images/team10_electronics_accessories_earphones_109.jpg,earphones,earphones,color:blue;material:plastic;condition:new;size:medium,blue,plastic,new,medium
train,TEAM10_EAR_Z_2,blue plastic earphones in new condition,pooled_images/team10_electronics_accessories_earphones_110.jpg,earphones,earphones,color:blue;material:plastic;condition:new;size:medium,blue,plastic,new,medium
train,TEAM10_EAR_Z_3,blue plastic earphones in medium size,pooled_images/team10_electronics_accessories_earphones_111.jpg,earphones,earphones,color:blue;material:plastic;condition:new;size:medium,blue,plastic,new,medium
val,TEAM10_EAR_AA_1,gray plastic earphones in new condition and small size,pooled_images/team10_electronics_accessories_earphones_112.jpg,earphones,earphones,color:gray;material:plastic;condition:new;size:small,gray,plastic,new,small
train,TEAM10_EAR_AA_2,gray plastic earphones in new condition,pooled_images/team10_electronics_accessories_earphones_113.jpg,earphones,earphones,color:gray;material:plastic;condition:new;size:small,gray,plastic,new,small
train,TEAM10_EAR_AA_3,gray plastic earphones in small size,pooled_images/team10_electronics_accessories_earphones_114.jpg,earphones,earphones,color:gray;material:plastic;condition:new;size:small,gray,plastic,new,small
train,TEAM10_EAR_AA_4,gray earphones in new condition and small size,pooled_images/team10_electronics_accessories_earphones_115.jpg,earphones,earphones,color:gray;material:plastic;condition:new;size:small,gray,plastic,new,small
train,TEAM10_EAR_AB_1,black plastic earphones in used condition and small size,pooled_images/team10_electronics_accessories_earphones_116.jpg,earphones,earphones,color:black;material:plastic;condition:used;size:small,black,plastic,used,small
val,TEAM10_EAR_AB_2,black plastic earphones in used condition,pooled_images/team10_electronics_accessories_earphones_117.jpg,earphones,earphones,color:black;material:plastic;condition:used;size:small,black,plastic,used,small
train,TEAM10_EAR_AB_3,black plastic earphones in small size,pooled_images/team10_electronics_accessories_earphones_118.jpg,earphones,earphones,color:black;material:plastic;condition:used;size:small,black,plastic,used,small
train,TEAM10_EAR_AC_1,blue plastic earphones in used condition and medium size,pooled_images/team10_electronics_accessories_earphones_119.jpg,earphones,earphones,color:blue;material:plastic;condition:used;size:medium,blue,plastic,used,medium
train,TEAM10_EAR_AC_2,blue plastic earphones in used condition,pooled_images/team10_electronics_accessories_earphones_120.jpg,earphones,earphones,color:blue;material:plastic;condition:used;size:medium,blue,plastic,used,medium
train,TEAM10_EAR_AD_1,black plastic earphones in used condition and small size,pooled_images/team10_electronics_accessories_earphones_121.jpg,earphones,earphones,color:black;material:plastic;condition:used;size:small,black,plastic,used,small
train,TEAM10_EAR_AD_2,black plastic earphones in small size,pooled_images/team10_electronics_accessories_earphones_122.jpg,earphones,earphones,color:black;material:plastic;condition:used;size:small,black,plastic,used,small
val,TEAM10_EAR_AD_3,black plastic earphones in small size,pooled_images/team10_electronics_accessories_earphones_123.jpg,earphones,earphones,color:black;material:plastic;condition:used;size:small,black,plastic,used,small
train,TEAM10_EAR_AD_4,black earphones in used condition and small size,pooled_images/team10_electronics_accessories_earphones_124.jpg,earphones,earphones,color:black;material:plastic;condition:used;size:small,black,plastic,used,small
val,TEAM10_KEY_A_1,blue plastic keyboard in new condition and medium size,pooled_images/team10_electronics_accessories_keyboards_125.jpg,keyboard,keyboard,color:blue;material:plastic;condition:new;size:medium,blue,plastic,new,medium
train,TEAM10_KEY_B_1,red plastic keyboard in used condition and large size,pooled_images/team10_electronics_accessories_keyboards_126.jpg,keyboard,keyboard,color:red;material:plastic;condition:used;size:large,red,plastic,used,large
train,TEAM10_KEY_C_1,black plastic keyboard in large size,pooled_images/team10_electronics_accessories_keyboards_127.jpg,keyboard,keyboard,color:white;material:plastic;condition:used;size:large,white,plastic,used,large
val,TEAM10_KEY_D_1,black plastic keyboard in new condition,pooled_images/team10_electronics_accessories_keyboards_128.jpg,keyboard,keyboard,color:black;material:plastic;condition:new;size:large,black,plastic,new,large
train,TEAM10_KEY_E_1,black plastic keyboard in medium size,pooled_images/team10_electronics_accessories_keyboards_130.jpg,keyboard,keyboard,color:black;material:plastic;condition:used;size:medium,black,plastic,used,medium
train,TEAM10_KEY_F_1,white plastic keyboard in medium size,pooled_images/team10_electronics_accessories_keyboards_131.jpg,keyboard,keyboard,color:white;material:plastic;condition:used;size:medium,white,plastic,used,medium
train,TEAM10_KEY_G_1,blue plastic keyboard in medium size,pooled_images/team10_electronics_accessories_keyboards_132.jpg,keyboard,keyboard,color:blue;material:plastic;condition:used;size:medium,blue,plastic,used,medium
train,TEAM10_KEY_G_2,blue plastic keyboard in used condition,pooled_images/team10_electronics_accessories_keyboards_133.jpg,keyboard,keyboard,color:blue;material:plastic;condition:used;size:medium,blue,plastic,used,medium
train,TEAM10_KEY_H_1,black plastic keyboard in used condition,pooled_images/team10_electronics_accessories_keyboards_134.jpg,keyboard,keyboard,color:black;material:plastic;condition:used;size:large,black,plastic,used,large
train,TEAM10_KEY_H_2,black plastic keyboard in large size,pooled_images/team10_electronics_accessories_keyboards_135.jpg,keyboard,keyboard,color:black;material:plastic;condition:used;size:large,black,plastic,used,large
train,TEAM10_KEY_I_1,black plastic keyboard in new condition,pooled_images/team10_electronics_accessories_keyboards_136.jpg,keyboard,keyboard,color:black;material:plastic;condition:new;size:large,black,plastic,new,large
train,TEAM10_KEY_J_1,black plastic keyboard in used condition,pooled_images/team10_electronics_accessories_keyboards_137.jpg,keyboard,keyboard,color:black;material:plastic;condition:used;size:large,black,plastic,used,large
train,TEAM10_KEY_J_2,black plastic keyboard in large size,pooled_images/team10_electronics_accessories_keyboards_138.jpg,keyboard,keyboard,color:black;material:plastic;condition:used;size:large,black,plastic,used,large
val,TEAM10_KEY_K_1,unknown plastic keyboard in used condition,pooled_images/team10_electronics_accessories_keyboards_140.jpg,keyboard,keyboard,color:unknown;material:plastic;condition:used;size:large,unknown,plastic,used,large
train,TEAM10_KEY_J_3,black plastic keyboard in large size and used condition,pooled_images/team10_electronics_accessories_keyboards_141.jpg,keyboard,keyboard,color:black;material:plastic;condition:used;size:large,black,plastic,used,large
val,TEAM10_KEY_L_1,blue plastic keyboard in new condition and medium size,pooled_images/team10_electronics_accessories_keyboards_142.jpg,keyboard,keyboard,color:blue;material:plastic;condition:new;size:medium,blue,plastic,new,medium
val,TEAM10_KEY_L_2,black plastic keyboard in medium size,pooled_images/team10_electronics_accessories_keyboards_143.jpg,keyboard,keyboard,color:blue;material:plastic;condition:new;size:medium,blue,plastic,new,medium
val,TEAM10_KEY_M_1,black plastic keyboard in new condition,pooled_images/team10_electronics_accessories_keyboards_144.jpg,keyboard,keyboard,color:black;material:plastic;condition:new;size:large,black,plastic,new,large
val,TEAM10_KEY_M_2,black plastic keyboard in large size,pooled_images/team10_electronics_accessories_keyboards_145.jpg,keyboard,keyboard,color:black;material:plastic;condition:new;size:large,black,plastic,new,large
train,TEAM10_KEY_N_1,black plastic keyboard in used condition,pooled_images/team10_electronics_accessories_keyboards_148.jpg,keyboard,keyboard,color:black;material:plastic;condition:used;size:large,black,plastic,used,large
train,TEAM10_KEY_O_1,black plastic keyboard in large size,pooled_images/team10_electronics_accessories_keyboards_149.jpg,keyboard,keyboard,color:black;material:plastic;condition:used;size:large,black,plastic,used,large
train,TEAM10_KEY_P_1,black plastic keyboard in new condition,pooled_images/team10_electronics_accessories_keyboards_150.jpg,keyboard,keyboard,color:black;material:plastic;condition:new;size:large,black,plastic,new,large
