caption,instance_id,mapped_class,split,image_path,class_label,attributes,color,material,condition,size
A rectangular brown wooden cupboard.,TEAM12_Furniture_Cupboard_004,Cup,train,pooled_images/Team12_Furniture_Cupboard_004.jpg,furniture_cupboard,color:unknown;condition:unknown;material:wood;size:unknown,unknown,wood,unknown,unknown
A rectangular blue wooden cupboard.,TEAM12_Furniture_Cupboard_005,Cup,val,pooled_images/Team12_Furniture_Cupboard_005.jpg,furniture_cupboard,color:unknown;condition:unknown;material:wood;size:unknown,unknown,wood,unknown,unknown
A rectangular brown wooden cupboard.,TEAM12_Furniture_Cupboard_006,Cup,val,pooled_images/Team12_Furniture_Cupboard_006.jpg,furniture_cupboard,color:unknown;condition:unknown;material:wood;size:unknown,unknown,wood,unknown,unknown
A rectangular brown wooden cupboard.,TEAM12_Furniture_Cupboard_007,Cup,train,pooled_images/Team12_Furniture_Cupboard_007.jpg,furniture_cupboard,color:unknown;condition:unknown;material:wood;size:unknown,unknown,wood,unknown,unknown
A rectangular brown wooden cupboard.,TEAM12_Furniture_Cupboard_008,Cup,train,pooled_images/Team12_Furniture_Cupboard_008.jpg,furniture_cupboard,color:unknown;condition:unknown;material:wood;size:unknown,unknown,wood,unknown,unknown
A rectangular brown wooden cupboard.,TEAM12_Furniture_Cupboard_009,Cup,val,pooled_images/Team12_Furniture_Cupboard_009.jpg,furniture_cupboard,color:unknown;condition:unknown;material:wood;size:unknown,unknown,wood,unknown,unknown
A rectangular brown wooden cupboard.,TEAM12_Furniture_Cupboard_010,Cup,train,pooled_images/Team12_Furniture_Cupboard_010.jpg,furniture_cupboard,color:unknown;condition:unknown;material:wood;size:unknown,unknown,wood,unknown,unknown
A rectangular brown wooden cupboard.,TEAM12_Furniture_Cupboard_011,Cup,train,pooled_images/Team12_Furniture_Cupboard_011.jpg,furniture_cupboard,color:unknown;condition:unknown;material:wood;size:unknown,unknown,wood,unknown,unknown
A rectangular brown wooden cupboard.,TEAM12_Furniture_Cupboard_012,Cup,train,pooled_images/Team12_Furniture_Cupboard_012.jpg,furniture_cupboard,color:unknown;condition:unknown;material:wood;size:unknown,unknown,wood,unknown,unknown
A rectangular brown wooden cupboard.,TEAM12_Furniture_Cupboard_013,Cup,val,pooled_images/Team12_Furniture_Cupboard_013.jpg,furniture_cupboard,color:unknown;condition:unknown;material:wood;size:unknown,unknown,wood,unknown,unknown
A rectangular brown wooden cupboard.,TEAM12_Furniture_Cupboard_014,Cup,train,pooled_images/Team12_Furniture_Cupboard_014.jpg,furniture_cupboard,color:unknown;condition:unknown;material:wood;size:unknown,unknown,wood,unknown,unknown
A rectangular black wooden cupboard.,TEAM12_Furniture_Cupboard_015,Cup,train,pooled_images/Team12_Furniture_Cupboard_015.jpg,furniture_cupboard,color:unknown;condition:unknown;material:wood;size:unknown,unknown,wood,unknown,unknown
A rectangular black wooden cupboard.,TEAM12_Furniture_Cupboard_016,Cup,val,pooled_images/Team12_Furniture_Cupboard_016.jpg,furniture_cupboard,color:unknown;condition:unknown;material:wood;size:unknown,unknown,wood,unknown,unknown
A rectangular white wooden cupboard.,TEAM12_Furniture_Cupboard_017,Cup,train,pooled_images/Team12_Furniture_Cupboard_017.jpg,furniture_cupboard,color:unknown;condition:unknown;material:wood;size:unknown,unknown,wood,unknown,unknown
A rectangular brown wooden cupboard.,TEAM12_Furniture_Cupboard_018,Cup,val,pooled_images/Team12_Furniture_Cupboard_018.jpg,furniture_cupboard,color:unknown;condition:unknown;material:wood;size:unknown,unknown,wood,unknown,unknown
A rectangular brown wooden cupboard.,TEAM12_Furniture_Cupboard_019,Cup,train,pooled_images/Team12_Furniture_Cupboard_019.jpg,furniture_cupboard,color:unknown;condition:unknown;material:wood;size:unknown,unknown,wood,unknown,unknown
A rectangular brown wooden cupboard.,TEAM12_Furniture_Cupboard_020,Cup,train,pooled_images/Team12_Furniture_Cupboard_020.jpg,furniture_cupboard,color:unknown;condition:unknown;material:wood;size:unknown,unknown,wood,unknown,unknown
A rectangular white plastic calculator.,TEAM12_Stationary_Calculator_001,calculator,val,pooled_images/Team12_Stationary_Calculator_001.jpg,stationary_calculator,color:unknown;condition:unknown;material:plastic;size:unknown,unknown,plastic,unknown,unknown
A rectangular black plastic calculator.,TEAM12_Stationary_Calculator_002,calculator,train,pooled_images/Team12_Stationary_Calculator_002.jpg,stationary_calculator,color:unknown;condition:unknown;material:plastic;size:unknown,unknown,plastic,unknown,unknown
A rectangular black plastic calculator.,TEAM12_Stationary_Calculator_003,calculator,train,pooled_images/Team12_Stationary_Calculator_003.jpg,stationary_calculator,color:unknown;condition:unknown;material:plastic;size:unknown,unknown,plastic,unknown,unknown
A rectangular black plastic calculator.,TEAM12_Stationary_Calculator_004,calculator,train,pooled_images/Team12_Stationary_Calculator_004.jpg,stationary_calculator,color:unknown;condition:unknown;material:plastic;size:unknown,unknown,plastic,unknown,unknown
A rectangular black plastic calculator.,TEAM12_Stationary_Calculator_005,calculator,train,pooled_images/Team12_Stationary_Calculator_005.jpg,stationary_calculator,color:unknown;condition:unknown;material:plastic;size:unknown,unknown,plastic,unknown,unknown
A rectangular black plastic calculator.,TEAM12_Stationary_Calculator_006,calculator,train,pooled_images/Team12_Stationary_Calculator_006.jpg,stationary_calculator,color:unknown;condition:unknown;material:plastic;size:unknown,unknown,plastic,unknown,unknown
A rectangular black plastic calculator.,TEAM12_Stationary_Calculator_007,calculator,val,pooled_images/Team12_Stationary_Calculator_007.jpg,stationary_calculator,color:unknown;condition:unknown;material:plastic;size:unknown,unknown,plastic,unknown,unknown
A rectangular black plastic calculator.,TEAM12_Stationary_Calculator_008,calculator,train,pooled_images/Team12_Stationary_Calculator_008.jpg,stationary_calculator,color:unknown;condition:unknown;material:plastic;size:unknown,unknown,plastic,unknown,unknown
A rectangular black plastic calculator.,TEAM12_Stationary_Calculator_009,calculator,val,pooled_images/Team12_Stationary_Calculator_009.jpg,stationary_calculator,color:unknown;condition:unknown;material:plastic;size:unknown,unknown,plastic,unknown,unknown
A rectangular white plastic calculator.,TEAM12_Stationary_Calculator_010,calculator,val,pooled_images/Team12_Stationary_Calculator_010.jpg,stationary_calculator,color:unknown;condition:unknown;material:plastic;size:unknown,unknown,plastic,unknown,unknown
A rectangular black plastic calculator.,TEAM12_Stationary_Calculator_011,calculator,train,pooled_images/Team12_Stationary_Calculator_011.jpg,stationary_calculator,color:unknown;condition:unknown;material:plastic;size:unknown,unknown,plastic,unknown,unknown
A rectangular pink plastic calculator.,TEAM12_Stationary_Calculator_012,calculator,train,pooled_images/Team12_Stationary_Calculator_012.jpg,stationary_calculator,color:unknown;condition:unknown;material:plastic;size:unknown,unknown,plastic,unknown,unknown
A rectangular pink plastic calculator.,TEAM12_Stationary_Calculator_013,calculator,train,pooled_images/Team12_Stationary_Calculator_013.jpg,stationary_calculator,color:unknown;condition:unknown;material:plastic;size:unknown,unknown,plastic,unknown,unknown
A rectangular black plastic calculator.,TEAM12_Stationary_Calculator_014,calculator,val,pooled_images/Team12_Stationary_Calculator_014.jpg,stationary_calculator,color:unknown;condition:unknown;material:plastic;size:unknown,unknown,plastic,unknown,unknown
A rectangular white plastic calculator.,TEAM12_Stationary_Calculator_015,calculator,train,pooled_images/Team12_Stationary_Calculator_015.jpg,stationary_calculator,color:unknown;condition:unknown;material:plastic;size:unknown,unknown,plastic,unknown,unknown
A rectangular black plastic calculator.,TEAM12_Stationary_Calculator_016,calculator,train,pooled_images/Team12_Stationary_Calculator_016.jpg,stationary_calculator,color:unknown;condition:unknown;material:plastic;size:unknown,unknown,plastic,unknown,unknown
A rectangular black plastic calculator.,TEAM12_Stationary_Calculator_017,calculator,train,pooled_images/Team12_Stationary_Calculator_017.jpg,stationary_calculator,color:unknown;condition:unknown;material:plastic;size:unknown,unknown,plastic,unknown,unknown
A rectangular black plastic calculator.,TEAM12_Stationary_Calculator_018,calculator,train,pooled_images/Team12_Stationary_Calculator_018.jpg,stationary_calculator,color:unknown;condition:unknown;material:plastic;size:unknown,unknown,plastic,unknown,unknown
A rectangular black plastic calculator.,TEAM12_Stationary_Calculator_019,calculator,val,pooled_images/Team12_Stationary_Calculator_019.jpg,stationary_calculator,color:unknown;condition:unknown;material:plastic;size:unknown,unknown,plastic,unknown,unknown
An irregular silver metal scissors.,TEAM12_Stationary_Scissors_001,scissor,train,pooled_images/Team12_Stationary_Scissors_001.jpeg,stationary_scissors,color:unknown;condition:unknown;material:metal;size:unknown,unknown,metal,unknown,unknown
An irregular silver metal scissors.,TEAM12_Stationary_Scissors_002,scissor,train,pooled_images/Team12_Stationary_Scissors_002.jpeg,stationary_scissors,color:unknown;condition:unknown;material:metal;size:unknown,unknown,metal,unknown,unknown
An irregular silver metal scissors.,TEAM12_Stationary_Scissors_003,scissor,train,pooled_images/Team12_Stationary_Scissors_003.jpeg,stationary_scissors,color:unknown;condition:unknown;material:metal;size:unknown,unknown,metal,unknown,unknown
An irregular orange metal scissors.,TEAM12_Stationary_Scissors_004,scissor,train,pooled_images/Team12_Stationary_Scissors_004.jpg,stationary_scissors,color:unknown;condition:unknown;material:metal;size:unknown,unknown,metal,unknown,unknown
An irregular orange metal scissors.,TEAM12_Stationary_Scissors_005,scissor,train,pooled_images/Team12_Stationary_Scissors_005.jpg,stationary_scissors,color:unknown;condition:unknown;material:metal;size:unknown,unknown,metal,unknown,unknown
An irregular silver metal scissors.,TEAM12_Stationary_Scissors_006,scissor,train,pooled_images/Team12_Stationary_Scissors_006.jpg,stationary_scissors,color:unknown;condition:unknown;material:metal;size:unknown,unknown,metal,unknown,unknown
An irregular silver metal scissors.,TEAM12_Stationary_Scissors_007,scissor,train,pooled_images/Team12_Stationary_Scissors_007.jpg,stationary_scissors,color:unknown;condition:unknown;material:metal;size:unknown,unknown,metal,unknown,unknown
An irregular black metal scissors.,TEAM12_Stationary_Scissors_008,scissor,train,pooled_images/Team12_Stationary_Scissors_008.jpg,stationary_scissors,color:unknown;condition:unknown;material:metal;size:unknown,unknown,metal,unknown,unknown
An irregular multi-colored metal scissors.,TEAM12_Stationary_Scissors_009,scissor,train,pooled_images/Team12_Stationary_Scissors_009.jpg,stationary_scissors,color:unknown;condition:unknown;material:metal;size:unknown,unknown,metal,unknown,unknown
An irregular blue metal scissors.,TEAM12_Stationary_Scissors_010,scissor,val,pooled_images/Team12_Stationary_Scissors_010.jpg,stationary_scissors,color:unknown;condition:unknown;material:metal;size:unknown,unknown,metal,unknown,unknown
An irregular black metal scissors.,TEAM12_Stationary_Scissors_011,scissor,val,pooled_images/Team12_Stationary_Scissors_011.jpg,stationary_scissors,color:unknown;condition:unknown;material:metal;size:unknown,unknown,metal,unknown,unknown
An irregular black metal scissors.,TEAM12_Stationary_Scissors_012,scissor,train,pooled_images/Team12_Stationary_Scissors_012.jpg,stationary_scissors,color:unknown;condition:unknown;material:metal;size:unknown,unknown,metal,unknown,unknown
An irregular black metal scissors.,TEAM12_Stationary_Scissors_013,scissor,train,pooled_images/Team12_Stationary_Scissors_013.jpg,stationary_scissors,color:unknown;condition:unknown;material:metal;size:unknown,unknown,metal,unknown,unknown
An irregular silver metal scissors.,TEAM12_Stationary_Scissors_014,scissor,train,pooled_images/Team12_Stationary_Scissors_014.jpg,stationary_scissors,color:unknown;condition:unknown;material:metal;size:unknown,unknown,metal,unknown,unknown
An irregular silver metal scissors.,TEAM12_Stationary_Scissors_015,scissor,train,pooled_images/Team12_Stationary_Scissors_015.jpg,stationary_scissors,color:unknown;condition:unknown;material:metal;size:unknown,unknown,metal,unknown,unknown
An irregular black metal scissors.,TEAM12_Stationary_Scissors_016,scissor,val,pooled_images/Team12_Stationary_Scissors_016.jpg,stationary_scissors,color:unknown;condition:unknown;material:metal;size:unknown,unknown,metal,unknown,unknown
An irregular green metal scissors.,TEAM12_Stationary_Scissors_017,scissor,train,pooled_images/Team12_Stationary_Scissors_017.jpg,stationary_scissors,color:unknown;condition:unknown;material:metal;size:unknown,unknown,metal,unknown,unknown
An irregular silver metal scissors.,TEAM12_Stationary_Scissors_018,scissor,train,pooled_images/Team12_Stationary_Scissors_018.jpg,stationary_scissors,color:unknown;condition:unknown;material:metal;size:unknown,unknown,metal,unknown,unknown
An irregular silver metal scissors.,TEAM12_Stationary_Scissors_019,scissor,train,pooled_images/Team12_Stationary_Scissors_019.jpg,stationary_scissors,color:unknown;condition:unknown;material:metal;size:unknown,unknown,metal,unknown,unknown
An irregular black metal scissors.,TEAM12_Stationary_Scissors_020,scissor,train,pooled_images/Team12_Stationary_Scissors_020.jpg,stationary_scissors,color:unknown;condition:unknown;material:metal;size:unknown,unknown,metal,unknown,unknown
An irregular green metal scissors.,TEAM12_Stationary_Scissors_021,scissor,train,pooled_images/Team12_Stationary_Scissors_021.jpg,stationary_scissors,color:unknown;condition:unknown;material:metal;size:unknown,unknown,metal,unknown,unknown
An irregular black metal scissors.,TEAM12_Stationary_Scissors_022,scissor,train,pooled_images/Team12_Stationary_Scissors_022.jpg,stationary_scissors,color:unknown;condition:unknown;material:metal;size:unknown,unknown,metal,unknown,unknown
An irregular black metal scissors.,TEAM12_Stationary_Scissors_023,scissor,train,pooled_images/Team12_Stationary_Scissors_023.jpg,stationary_scissors,color:unknown;condition:unknown;material:metal;size:unknown,unknown,metal,unknown,unknown
white cap with black border,team20_cap1,cap,train,pooled_images/team_20_clothing_cap_1.jpg,cap,color:unknown;condition:new;material:fabric;size:unknown,unknown,fabric,new,unknown
"black cap with black logo, front view",team20_cap2,cap,train,pooled_images/team_20_clothing_cap_2.jpg,cap,color:unknown;condition:new;material:fabric;size:unknown,unknown,fabric,new,unknown
black cap with white logo,team20_cap3,cap,val,pooled_images/team_20_clothing_cap_3.jpg,cap,color:unknown;condition:new;material:fabric;size:unknown,unknown,fabric,new,unknown
"black cap with black logo, side view",team20_cap4,cap,train,pooled_images/team_20_clothing_cap_4.jpg,cap,color:unknown;condition:new;material:fabric;size:unknown,unknown,fabric,new,unknown
black cap with white and orange circular logo,team20_cap5,cap,val,pooled_images/team_20_clothing_cap_5.jpg,cap,color:unknown;condition:new;material:fabric;size:unknown,unknown,fabric,new,unknown
"black cap with grey logo, front view",team20_cap6,cap,train,pooled_images/team_20_clothing_cap_6.jpg,cap,color:unknown;condition:new;material:fabric;size:unknown,unknown,fabric,new,unknown
"black cap with grey logo, side view",team20_cap7,cap,train,pooled_images/team_20_clothing_cap_7.jpg,cap,color:unknown;condition:new;material:fabric;size:unknown,unknown,fabric,new,unknown
